item_id	tag
19045	[4483, 4537, 4538]
19046	[4483, 1085065]
19047	[]
19048	[4537, 4538, 1229821]
19049	[]
19050	[4537]
19051	[]
19052	[4538]
19053	[4483, 4537]
19054	[106546]
19055	[4483, 4537, 4538]
19056	[4537]
19057	[4483, 4537]
19058	[4483, 581514]
19059	[4483, 4537, 447913, 650659]
19060	[4537, 4538, 529295]
19061	[4537, 4538]
19062	[4483, 5065]
19063	[4483, 4537, 529295]
19064	[4537, 447913]
19065	[127175, 1070524, 1229817]
19066	[4537, 95987]
19067	[4483, 4537, 1070524]
19068	[4537, 447913, 650659, 1229817]
19069	[5065, 650659]
19070	[]
19071	[4537]
19072	[]
19073	[4483]
19074	[4537, 106546, 127175, 447913, 650659, 1085065]
19075	[4483, 4537]
19076	[4483, 4537, 522484, 581514]
19077	[4483, 4538]
19078	[4537]
19079	[4483, 4537, 529295]
19080	[4483]
19081	[4483, 106546, 650659, 1229821]
19082	[]
19083	[4483, 4537, 1070524, 1229820, 1229821]
19084	[4537, 1229821]
19085	[4537, 4538, 447913, 529295, 1071165]
19086	[4483, 4536, 4537, 1229821]
19087	[4537]
19088	[4483, 4537, 95987, 106546, 127175, 522484]
19089	[4483]
19090	[581514]
19091	[4483, 4537]
19092	[4483, 4537, 447913]
19093	[4537, 106546, 127175, 1070524]
19094	[4483, 4537]
19095	[529295]
19096	[4483]
19097	[4483]
19098	[4483, 4537, 1229821]
19099	[4483, 4537]
19100	[4483, 447913, 650659, 1229817]
19101	[4483]
19102	[4483, 4537]
19103	[4538]
19104	[4483, 581514]
19105	[4537]
19106	[4483, 4537, 4538]
19107	[4483, 4536, 4537, 1229820, 1229821]
19108	[4483, 4537, 127175, 650659, 1070524]
19109	[]
19110	[4483, 4537]
19111	[95987, 522484, 1225174]
19112	[4483, 4537]
19113	[4483, 4537, 106546, 447913, 1070524, 1229821]
19114	[4483, 127175]
19115	[581514]
19116	[4537, 1070524]
19117	[4538]
19118	[]
19119	[4483, 4537, 106546, 127175]
19120	[4483, 4537]
19121	[95987, 106546]
19122	[4483, 127175, 447913, 581514, 650659, 1070524]
19123	[4483, 4537]
19124	[4537, 4538, 95987]
19125	[4483, 127175, 1229819]
19126	[4537, 4538]
19127	[]
19128	[4483, 4537]
19129	[4536, 4537, 447913, 529295]
19130	[529295]
19131	[1229821]
19132	[4537]
19133	[]
19134	[4483]
19135	[4537]
19136	[4536, 127175, 522484, 529295, 650659, 1085065, 1229821]
19137	[1070524]
19138	[4537, 1070524]
19139	[]
19140	[4537, 529295]
19141	[4537]
19142	[4483]
19143	[4537]
19144	[]
19145	[4537, 95987]
19146	[4537]
19147	[4483, 4537]
19148	[4483, 4537, 447913]
19149	[4483, 4537, 127175, 529295, 1070524]
19150	[4483]
19151	[4483, 4537, 447913, 1071165, 1229817]
19152	[4538]
19153	[4483, 127175, 1070524]
19154	[4537, 127175, 447913, 529295, 1070524]
19155	[4537, 4538]
19156	[4537]
19157	[]
19158	[4483, 447913]
19159	[4538, 447913, 529295, 650659]
19160	[4537, 447913]
19161	[4538, 127175]
19162	[]
19163	[4537]
19164	[4537]
19165	[4483, 106546]
19166	[4537, 4538]
19167	[4537]
19168	[]
19169	[529295]
19170	[4483, 4537, 106546, 447913, 1084835, 1085065, 1229817]
19171	[4537, 106546]
19172	[4537]
19173	[4537]
19174	[4483]
19175	[4483, 4537]
19176	[4537, 62056, 106546, 447913, 522484, 529295, 1229821]
19177	[106546, 529295]
19178	[4537, 106546, 127175, 447913, 650659, 1070524, 1085065]
19179	[4483, 4537, 106546, 1070524]
19180	[4483, 4538]
19181	[4483, 4537, 1070524]
19182	[4537, 4538]
19183	[4483, 4537, 4538, 650659]
19184	[4483, 4537, 650659]
19185	[4537, 4538]
19186	[4483, 4537, 4538]
19187	[4483, 1070524]
19188	[]
19189	[4483, 106546, 522484, 529295, 1229821]
19190	[106546, 529295]
19191	[]
19192	[4537]
19193	[4483, 4537, 4538, 447913]
19194	[4483, 4537, 4538, 5065]
19195	[4483]
19196	[4537, 106546]
19197	[4483, 4537, 650659]
19198	[4537]
19199	[]
19200	[]
19201	[4537, 4538]
19202	[4483]
19203	[]
19204	[]
19205	[4537]
19206	[]
19207	[4483, 106546]
19208	[4483, 4537, 4538, 1229821]
19209	[]
19210	[4483, 4537, 4538]
19211	[4537, 447913, 581514, 1070524]
19212	[4483, 1070524]
19213	[]
19214	[4483, 4537]
19215	[]
19216	[4536, 4537]
19217	[581514]
19218	[95987]
19219	[4537]
19220	[4483]
19221	[4483, 4537, 581514]
19222	[4483]
19223	[4483, 4537]
19224	[4537, 106546, 127175, 1070524, 1085065]
19225	[4483, 1229821]
19226	[4537, 4538, 95987, 650659]
19227	[4537, 4538, 529295, 650659]
19228	[4537, 106546]
19229	[5065, 447913]
19230	[4537, 95987, 529295, 650659, 1070524]
19231	[4537, 1070524]
19232	[4537, 106546]
19233	[4483, 4537]
19234	[]
19235	[4537, 581514, 650659]
19236	[4538, 1070524]
19237	[4537, 95987]
19238	[]
19239	[4483, 4537, 4538]
19240	[4483]
19241	[4538, 529295]
19242	[4483, 529295]
19243	[4538]
19244	[4483, 4537, 127175, 447913, 650659, 1229817]
19245	[4483, 4537, 4538]
19246	[1225174]
19247	[]
19248	[]
19249	[4457, 4483, 4537, 447913, 529295, 1070524, 1229817]
19250	[4483, 4537]
19251	[4483, 4537]
19252	[4537, 4538]
19253	[4537]
19254	[4538]
19255	[447913]
19256	[4483, 5065]
19257	[4483, 4536, 95987, 106546, 1071165, 1229817]
19258	[4536, 4537]
19259	[]
19260	[4483, 4537, 4538, 95987]
19261	[4537]
19262	[]
19263	[1070524]
19264	[]
19265	[]
19266	[4483, 5065]
19267	[4483, 4537]
19268	[4537]
19269	[4483, 4537]
19270	[4483]
19271	[]
19272	[95987, 1071165]
19273	[]
19274	[4537]
19275	[4483, 4537, 4538, 1229821]
19276	[4483, 4537, 4538]
19277	[4537, 1070524, 1229821]
19278	[1229821]
19279	[4483, 4537]
19280	[4483]
19281	[]
19282	[4483]
19283	[]
19284	[]
19285	[4483, 4537, 106546, 447913, 650659, 1225174, 1229817]
19286	[4483, 4538]
19287	[1229821]
19288	[4537]
19289	[4537, 4538, 529295]
19290	[4537, 4538]
19291	[4483, 4537, 1229821]
19292	[522484, 1070524]
19293	[4537]
19294	[4483, 4537, 4538]
19295	[4483, 4537, 106546, 127175, 1070524]
19296	[5065]
19297	[95987, 650659, 1071165]
19298	[1070524]
19299	[4483, 4537, 4538]
19300	[4483, 4537, 529295]
19301	[4537, 127175]
19302	[4537, 447913, 522484, 581514, 1070524, 1229820]
19303	[]
19304	[4537, 106546, 127175]
19305	[4537, 4538, 5065]
19306	[]
19307	[4538, 95987, 127175, 529295]
19308	[4483, 127175, 581514]
19309	[4537]
19310	[4483, 4537]
19311	[4537, 447913, 650659]
19312	[4483, 4537, 95987, 447913, 581514, 650659, 1070524]
19313	[4483, 4537]
19314	[4537, 106546]
19315	[4483, 4537, 447913, 581514, 650659, 1229817]
19316	[4538, 106546, 1229821]
19317	[]
19318	[5065]
19319	[4537, 4538]
19320	[4483, 4538]
19321	[4483, 4537]
19322	[4538, 1229821]
19323	[]
19324	[4536, 4537, 529295]
19325	[4483, 4537]
19326	[4537]
19327	[4537, 106546, 127175]
19328	[4483, 4537, 522484, 650659]
19329	[4483, 5065]
19330	[4483, 4537, 106546, 127175, 447913, 1070524]
19331	[4483]
19332	[4537, 447913]
19333	[]
19334	[4483]
19335	[4483, 4537]
19336	[4483]
19337	[4537, 1070524]
19338	[4483, 1229821]
19339	[4537]
19340	[4537, 106546, 127175, 447913, 1070524]
19341	[]
19342	[4483, 127175]
19343	[4483, 4537]
19344	[4537]
19345	[95987, 127175, 650659, 1071165, 1229817]
19346	[4483, 650659, 1070524]
19347	[]
19348	[4538, 95987, 106546]
19349	[4483]
19350	[4538]
19351	[]
19352	[4537, 447913, 529295, 1070524, 1085065]
19353	[4537]
19354	[4483, 5065, 447913, 1229821]
19355	[4483]
19356	[4537]
19357	[4457, 4483, 4537, 1070524]
19358	[95987, 106546, 529295, 650659, 1071165, 1229817]
19359	[4483]
19360	[4537, 95987, 1085065]
19361	[4483, 4537]
19362	[127175, 529295, 1229817]
19363	[4483, 127175]
19364	[]
19365	[]
19366	[4483, 4537]
19367	[4537]
19368	[1085065]
19369	[4537]
19370	[]
19371	[4537, 5065]
19372	[4537, 106546, 447913, 1070524]
19373	[4483, 4537, 95987, 127175]
19374	[4483, 4537]
19375	[4483]
19376	[4483, 4537, 106546]
19377	[4537, 4538, 95987]
19378	[4537, 4538]
19379	[]
19380	[4483, 4537]
19381	[]
19382	[4537]
19383	[]
19384	[4483]
19385	[529295]
19386	[4483, 4537, 650659]
19387	[4483]
19388	[4483, 650659]
19389	[4483, 4537, 5065]
19390	[1229817]
19391	[4483, 4537, 106546, 1070524]
19392	[4483, 4537, 529295, 1070524]
19393	[4457, 4483, 4537, 106546, 127175, 1070524, 1085065]
19394	[4537, 106546, 127175, 1070524, 1225174]
19395	[4483]
19396	[4483, 4538]
19397	[]
19398	[4536, 650659]
19399	[]
19400	[4483, 4536, 4537, 4538]
19401	[]
19402	[4537]
19403	[4483, 4537, 1070524]
19404	[4483, 4537]
19405	[]
19406	[4537, 529295, 1070524]
19407	[4537]
19408	[4483]
19409	[]
19410	[4537]
19411	[4483, 4537, 650659, 1229817]
19412	[4483]
19413	[4537, 447913, 1229821]
19414	[4537]
19415	[4483, 4537]
19416	[4537, 127175, 529295, 1225174]
19417	[4537, 95987]
19418	[4537, 4538]
19419	[]
19420	[4537, 1229821]
19421	[4483, 4537]
19422	[]
19423	[4537, 581514]
19424	[4537]
19425	[]
19426	[1229821]
19427	[4483, 4537, 5065, 1229817]
19428	[4483, 4537, 4538]
19429	[]
19430	[4483, 4537, 95987, 106546, 127175, 581514, 650659, 1229817]
19431	[4537]
19432	[4537]
19433	[4537]
19434	[95987, 106546, 529295, 1229817]
19435	[]
19436	[4483, 4537, 4538]
19437	[4536, 4537, 529295]
19438	[529295]
19439	[4537, 522484, 529295, 650659]
19440	[4483, 4537, 127175]
19441	[]
19442	[4483, 4537, 106546, 1070524, 1225174]
19443	[4537, 4538]
19444	[]
19445	[4538]
19446	[4537, 447913]
19447	[4536]
19448	[4538]
19449	[4537, 95987]
19450	[]
19451	[4483]
19452	[4537]
19453	[]
19454	[4483, 5065]
19455	[]
19456	[4537, 529295]
19457	[4537, 127175, 1070524]
19458	[4537, 4538, 1070524]
19459	[95987, 106546, 127175, 522484, 529295, 1071165, 1229819]
19460	[4457, 127175, 1071165]
19461	[4537, 106546, 1070524]
19462	[4483, 5065]
19463	[4537]
19464	[4483]
19465	[4537, 4538]
19466	[4537, 5065]
19467	[4483]
19468	[4483, 106546, 447913, 1225174]
19469	[4538, 106546, 127175]
19470	[4483, 4537]
19471	[4537, 4538]
19472	[]
19473	[4483, 1229820, 1229821]
19474	[4483, 4537]
19475	[]
19476	[4483, 4538, 1070524]
19477	[4538]
19478	[4537]
19479	[]
19480	[4537, 106546, 1070524]
19481	[4537, 5065]
19482	[4483, 106546, 127175, 1070524, 1085065]
19483	[4537, 4538, 95987]
19484	[127175, 529295, 1229819]
19485	[4537]
19486	[4537]
19487	[4537, 447913, 522484]
19488	[4537]
19489	[4537, 1070524]
19490	[]
19491	[4537, 4538, 95987, 106546]
19492	[]
19493	[4483, 4537, 447913, 650659, 1180168, 1225174, 1229817]
19494	[4483, 4536, 4537]
19495	[4537]
19496	[4483, 5065]
19497	[4483, 4537]
19498	[4537]
19499	[4538]
19500	[4537]
19501	[447913]
19502	[4537, 1070524]
19503	[4537]
19504	[4537]
19505	[4537]
19506	[4483, 4537, 106546, 1070524]
19507	[]
19508	[4537]
19509	[4483]
19510	[4483, 4537]
19511	[4483, 1229821]
19512	[4483, 4537, 529295]
19513	[4538, 529295]
19514	[4483, 4537, 529295, 1070524]
19515	[447913, 1070524, 1229817]
19516	[4483, 4538, 1070524]
19517	[4483]
19518	[4538, 106546, 127175]
19519	[4483]
19520	[4483, 4537, 4538]
19521	[4536, 1229821]
19522	[4483, 4537, 1070524]
19523	[4457, 4483, 4537, 1070524]
19524	[4483, 4537, 1229821]
19525	[]
19526	[4537]
19527	[]
19528	[]
19529	[4537]
19530	[4483, 4537]
19531	[4483, 447913]
19532	[4483, 1070524]
19533	[4483, 4537, 447913]
19534	[1070524, 1229817]
19535	[4537, 4538, 529295]
19536	[4538]
19537	[4483, 4537, 4538, 1070524]
19538	[]
19539	[4483, 4537]
19540	[4538]
19541	[4483, 5065]
19542	[4483]
19543	[4537, 4538, 529295]
19544	[4483, 4537, 5065, 1229821]
19545	[4537]
19546	[4483, 4537, 1070524]
19547	[1070524]
19548	[4537, 447913, 529295]
19549	[]
19550	[]
19551	[4537, 447913, 1070524, 1085065]
19552	[]
19553	[4483, 4537]
19554	[4537, 4538, 1070524]
19555	[4483]
19556	[1229821]
19557	[4538]
19558	[4537]
19559	[4483]
19560	[4483, 4537, 4538, 5065, 1070524]
19561	[4483, 106546, 127175, 447913, 1070524]
19562	[]
19563	[4538, 447913]
19564	[4483, 4537]
19565	[]
19566	[4483, 4537]
19567	[4537, 522484]
19568	[4537]
19569	[4537, 529295]
19570	[4537]
19571	[4538]
19572	[4537, 529295]
19573	[4537, 529295]
19574	[]
19575	[4483]
19576	[4537]
19577	[4483, 4537, 5065]
19578	[4483]
19579	[4537]
19580	[4538, 106546, 127175]
19581	[4536]
19582	[4483, 4536, 4538, 106546, 1229821]
19583	[4483, 4537, 106546, 1085065]
19584	[4483, 4537, 4538, 529295]
19585	[1070524]
19586	[4483, 4538, 5065]
19587	[]
19588	[4483, 4537, 447913, 1070524]
19589	[]
19590	[4537, 4538, 127175, 529295]
19591	[]
19592	[4483, 4538, 106546]
19593	[4483, 4537, 106546, 127175, 650659, 1225174]
19594	[4536, 4537]
19595	[4537, 447913, 1070524]
19596	[]
19597	[4483]
19598	[106546]
19599	[4537, 95987]
19600	[]
19601	[4537, 529295]
19602	[]
19603	[4483, 4537]
19604	[4483, 4538, 95987, 1070524]
19605	[4483, 4537]
19606	[4537, 95987, 106546, 529295, 581514, 1070524, 1085065]
19607	[]
19608	[]
19609	[4483, 4537, 4538, 5065]
19610	[4537, 581514, 650659]
19611	[4537]
19612	[]
19613	[]
19614	[4537, 106546]
19615	[4483]
19616	[4483, 447913, 650659]
19617	[4483, 4537, 106546, 1070524, 1225174]
19618	[4483]
19619	[4483]
19620	[4537, 1071165]
19621	[4483, 4537]
19622	[4483, 4537, 650659]
19623	[4537]
19624	[]
19625	[]
19626	[4538]
19627	[]
19628	[4537]
19629	[4483, 4537]
19630	[4483, 447913, 581514, 1070524]
19631	[4483, 4537, 106546, 1070524]
19632	[4483, 4537]
19633	[4537, 95987, 650659, 1071165]
19634	[4537]
19635	[4538, 95987, 581514]
19636	[4537]
19637	[]
19638	[4457, 4483, 4537, 106546, 1070524, 1085065]
19639	[4537, 447913]
19640	[4483, 4537]
19641	[]
19642	[4537]
19643	[4483, 4537, 106546, 127175]
19644	[4483, 1070524]
19645	[4483, 4537, 529295, 650659, 1070524]
19646	[4483]
19647	[4483, 4537, 529295]
19648	[4538]
19649	[4537]
19650	[4483, 4537, 106546]
19651	[4483, 4537]
19652	[4537]
19653	[4483, 4537]
19654	[4537, 1229817, 1229820]
19655	[4483, 4537, 5065]
19656	[5065]
19657	[4483, 4537, 106546, 447913, 650659, 1085065, 1229817]
19658	[]
19659	[4483]
19660	[4483, 106546, 1070524]
19661	[529295, 581514]
19662	[4483, 4536, 4537, 95987, 106546, 1071165]
19663	[]
19664	[1070524]
19665	[95987, 106546]
19666	[4538, 1229821]
19667	[4457, 1229821]
19668	[4538, 1070524, 1071165]
19669	[]
19670	[]
19671	[4483, 4537, 95987]
19672	[4537, 106546, 1070524, 1225174]
19673	[4483, 4537]
19674	[4483, 4537, 106546, 1070524, 1225174]
19675	[4537]
19676	[4537]
19677	[4537]
19678	[4483, 4537, 447913, 650659, 1229817]
19679	[4483, 4536]
19680	[4537]
19681	[1070524, 1071165]
19682	[4537, 447913]
19683	[4483, 4537, 95987, 529295, 648819, 650659, 1085065]
19684	[1070524]
19685	[4483, 4537, 581514, 650659, 1229817]
19686	[4483, 106546, 127175, 447913, 1070524]
19687	[4537]
19688	[581514]
19689	[]
19690	[4483, 4537]
19691	[4537, 95987]
19692	[]
19693	[4483, 4537, 5065]
19694	[]
19695	[4537]
19696	[4537]
19697	[4483, 4538]
19698	[4483, 4537]
19699	[4537, 1229820]
19700	[4483]
19701	[]
19702	[4537, 529295]
19703	[4537]
19704	[4483, 4537, 1070524]
19705	[4536, 1070524]
19706	[4537]
19707	[4537]
19708	[4483]
19709	[]
19710	[4538, 650659]
19711	[4537]
19712	[]
19713	[4537, 581514]
19714	[]
19715	[4483]
19716	[4537, 95987]
19717	[4483, 4537, 4538]
19718	[4483, 447913, 581514, 650659, 1070524]
19719	[4537, 106546, 127175, 447913, 650659, 1070524]
19720	[4483]
19721	[4483, 4536]
19722	[4483]
19723	[4483, 4537, 106546, 1070524]
19724	[4483, 4537, 1070524]
19725	[4537, 581514]
19726	[4483, 4537, 447913, 529295, 1229821]
19727	[4537, 1229821]
19728	[]
19729	[]
19730	[]
19731	[4483]
19732	[4483, 4537, 1070524]
19733	[4537]
19734	[127175, 529295, 1229819]
19735	[4483, 106546, 127175, 447913, 1070524, 1225174]
19736	[]
19737	[4537, 1070524]
19738	[]
19739	[4483, 4537]
19740	[106546]
19741	[4483, 4537, 529295, 1070524]
19742	[4483, 5065]
19743	[4537]
19744	[]
19745	[4457, 4483, 4537, 1070524]
19746	[4483, 5065]
19747	[4537, 447913, 1229817, 1229821]
19748	[4538, 1229817]
19749	[650659, 1070524]
19750	[4537, 447913, 529295, 1070524, 1085065]
19751	[4538, 127175, 529295]
19752	[4483, 4537, 1070524, 1229817]
19753	[4536]
19754	[4483]
19755	[4483, 4537, 4538, 5065]
19756	[95987, 127175]
19757	[4483]
19758	[4483, 4537]
19759	[4483, 4537]
19760	[4537]
19761	[4483, 4537]
19762	[4537]
19763	[4537]
19764	[4483, 4538, 5065]
19765	[4537]
19766	[4537, 127175]
19767	[4483, 4537, 1070524]
19768	[447913, 1071165]
19769	[4483, 4537, 4538, 581514, 1229820, 1229821]
19770	[447913]
19771	[4483, 1229817]
19772	[4537, 4538]
19773	[]
19774	[4483, 4537, 529295]
19775	[4483, 4537, 106546, 1070524, 1225174]
19776	[4483, 4537, 581514]
19777	[4537]
19778	[4483, 4537, 529295]
19779	[4537, 447913, 529295, 1070524, 1085065]
19780	[4537, 4538]
19781	[447913, 529295, 650659, 1229817]
19782	[4483, 4537, 1070524]
19783	[581514]
19784	[4536, 95987, 106546]
19785	[4483]
19786	[4457, 4537, 106546, 1070524]
19787	[4483, 4537, 4538]
19788	[4537]
19789	[4537]
19790	[4537]
19791	[]
19792	[4538]
19793	[4483, 4537]
19794	[]
19795	[127175, 581514, 1070524, 1229817]
19796	[4483, 4538, 650659, 1070524]
19797	[4537]
19798	[4537, 529295, 650659]
19799	[]
19800	[4483, 4537, 581514, 650659]
19801	[4483, 4538]
19802	[4483]
19803	[4537]
19804	[522484, 529295]
19805	[4483, 4537]
19806	[1229821]
19807	[4538]
19808	[4483, 4538, 447913, 1229817]
19809	[4483, 4537]
19810	[95987, 106546]
19811	[4538]
19812	[]
19813	[]
19814	[4483]
19815	[4483, 4537, 95987, 581514]
19816	[4483, 5065]
19817	[4483, 4537]
19818	[4483, 4537, 106546, 650659, 1085065]
19819	[4537, 529295]
19820	[4483, 4537]
19821	[127175, 529295, 1229819]
19822	[4483, 4537]
19823	[4483, 4537, 581514, 1070524, 1229817]
19824	[4483, 4537]
19825	[]
19826	[]
19827	[4483, 4537]
19828	[4483, 4537]
19829	[4483, 4537]
19830	[4483, 4537, 95987, 106546, 447913, 522484, 1229821]
19831	[]
19832	[4483, 5065]
19833	[]
19834	[]
19835	[]
19836	[4483, 581514]
19837	[4536, 529295, 1229820]
19838	[4483, 4538, 1229821]
19839	[4537]
19840	[4483, 106546, 447913, 1070524]
19841	[4483, 4536, 4537, 106546, 127175]
19842	[4483, 4537, 1229821]
19843	[4483, 4537, 106546, 127175]
19844	[4537, 106546, 127175, 522484, 529295, 650659, 1229821]
19845	[4483]
19846	[4537]
19847	[4537, 650659, 1070524]
19848	[]
19849	[]
19850	[4483, 1070524]
19851	[4537]
19852	[4537]
19853	[]
19854	[4538, 447913, 529295]
19855	[4483, 4537, 529295, 650659, 1070524]
19856	[]
19857	[4537, 1229817]
19858	[4537, 529295]
19859	[4537, 1229821]
19860	[4538, 1229821]
19861	[]
19862	[4537, 650659]
19863	[4483, 4537, 529295, 1085065]
19864	[4483, 4538, 127175, 529295, 1070524]
19865	[]
19866	[4537, 1070524, 1085065]
19867	[4483, 4537, 4538]
19868	[4483]
19869	[]
19870	[4537]
19871	[]
19872	[4538]
19873	[4483, 4537, 4538, 529295]
19874	[4483, 4537, 4538]
19875	[4483, 529295]
19876	[]
19877	[4537]
19878	[4483, 4537, 95987, 106546, 127175, 522484, 529295]
19879	[4483, 4537]
19880	[4457, 447913, 529295, 1229820]
19881	[4483, 4537]
19882	[]
19883	[4483, 4537]
19884	[4538]
19885	[]
19886	[4537, 1229821]
19887	[4537, 5065]
19888	[1070524]
19889	[4483, 4537]
19890	[4483]
19891	[4537, 1070524]
19892	[4483, 1229817]
19893	[447913, 529295]
19894	[106546, 127175, 522484, 1070524]
19895	[4537, 4538, 650659]
19896	[4483]
19897	[4483, 4537]
19898	[4483, 4537, 1070524, 1229817]
19899	[4483, 4537, 1070524]
19900	[]
19901	[4483, 4537]
19902	[4483, 95987, 1229821]
19903	[]
19904	[4483, 4537]
19905	[4483, 4537]
19906	[4537, 4538, 106546, 447913, 529295]
19907	[]
19908	[4538]
19909	[4483]
19910	[4537, 4538, 529295, 581514]
19911	[4537, 4538]
19912	[4483, 4537, 4538, 127175, 650659]
19913	[4483, 4537, 1229821]
19914	[4537, 95987]
19915	[4538, 95987, 127175, 529295]
19916	[4483, 4537]
19917	[4538]
19918	[4457, 4483, 4537, 1070524]
19919	[4538]
19920	[4537, 4538, 5065, 95987, 522484]
19921	[4483, 529295]
19922	[4483, 106546]
19923	[4536, 4537]
19924	[4538, 106546, 127175, 1229821]
19925	[]
19926	[1070524]
19927	[4537]
19928	[4483, 4537, 106546, 127175, 447913, 1070524]
19929	[]
19930	[4483, 4537, 4538, 447913, 1071165]
19931	[4537]
19932	[4483, 4537, 127175]
19933	[4537]
19934	[1070524]
19935	[4483, 4537, 522484]
19936	[]
19937	[4483, 4537, 447913]
19938	[4537, 127175]
19939	[4457, 4537, 529295, 581514, 650659, 1070524, 1085065]
19940	[4538, 106546]
19941	[4483, 4537]
19942	[4483, 4537]
19943	[4483, 4537, 4538, 1070524]
19944	[]
19945	[4537]
19946	[4483, 127175, 522484]
19947	[4483, 4537, 1229817]
19948	[4483]
19949	[447913]
19950	[4483, 4537, 650659]
19951	[]
19952	[4537, 4538]
19953	[4483]
19954	[1070524, 1225174]
19955	[4483]
19956	[4537]
19957	[4537]
19958	[]
19959	[4483, 4537]
19960	[5065, 95987, 106546, 529295, 1229817]
19961	[4483]
19962	[529295]
19963	[4483, 4537, 106546, 1070524, 1085065]
19964	[4483, 4538, 1070524]
19965	[4483, 4537, 106546]
19966	[4483, 4537]
19967	[650659]
19968	[4537, 4538]
19969	[4537]
19970	[4537]
19971	[4538]
19972	[4483, 127175]
19973	[1070524]
19974	[4483]
19975	[95987, 106546, 522484]
19976	[4537, 4538]
19977	[4483, 4537, 4538]
19978	[4483, 4538, 1071165]
19979	[4483, 4537]
19980	[4537]
19981	[4536, 4537]
19982	[4537]
19983	[4483, 4538]
19984	[4483, 106546, 529295, 650659, 1229821, 1229825]
19985	[4537, 106546, 127175, 447913, 1070524, 1229817]
19986	[4537, 4538, 5065]
19987	[4538]
19988	[4483]
19989	[4483, 4537, 529295]
19990	[4537, 529295, 650659]
19991	[1070524]
19992	[4483]
19993	[4483]
19994	[]
19995	[4483, 4537, 529295, 1070524]
19996	[4537, 127175]
19997	[4483]
19998	[4483, 529295]
19999	[4537, 106546, 529295]
20000	[]
20001	[4537]
20002	[4537]
20003	[4483, 5065]
20004	[]
20005	[106546]
20006	[4483, 4537, 106546]
20007	[106546]
20008	[4483]
20009	[4483]
20010	[4537, 4538]
20011	[4483, 4537]
20012	[4483, 4537, 447913, 650659, 1229817]
20013	[4536, 4537]
20014	[]
20015	[4483]
20016	[4483, 4538, 1070524]
20017	[]
20018	[4537]
20019	[447913]
20020	[]
20021	[4483, 4537, 529295]
20022	[4457, 4483, 106546, 650659, 1085065]
20023	[4483]
20024	[4483]
20025	[4483, 4537]
20026	[]
20027	[4483, 4537]
20028	[4537, 106546, 127175, 1070524]
20029	[4483]
20030	[]
20031	[4483, 1229821]
20032	[4483, 1070524]
20033	[4537, 650659]
20034	[]
20035	[4538]
20036	[4483, 4538]
20037	[4537]
20038	[4483, 581514, 1229821]
20039	[4483, 4537, 1229821, 1229825]
20040	[]
20041	[4483]
20042	[4537, 106546, 529295]
20043	[4483, 4537, 5065]
20044	[4483, 4537, 1070524]
20045	[4537]
20046	[4483, 4537]
20047	[4483, 4537, 95987, 529295]
20048	[4483, 106546, 127175, 447913, 1070524, 1225174]
20049	[4483]
20050	[]
20051	[4537]
20052	[4483, 4537]
20053	[4537, 95987, 1229825]
20054	[4483]
20055	[4483, 4537, 95987, 127175]
20056	[4483, 4537, 447913, 581514, 650659, 1229817]
20057	[4537]
20058	[4483]
20059	[4483, 447913]
20060	[4457, 4483, 4537, 1070524]
20061	[95987, 106546]
20062	[529295]
20063	[4483, 127175, 447913, 1070524]
20064	[4537, 4538, 1070524]
20065	[4483, 4538]
20066	[]
20067	[4483, 4537, 447913, 650659, 1070524]
20068	[4483, 4537, 106546, 529295]
20069	[]
20070	[4483, 4537, 650659, 1229817]
20071	[127175]
20072	[4537]
20073	[4483, 4537]
20074	[4483]
20075	[4483, 4537]
20076	[]
20077	[4483]
20078	[4483, 4537]
20079	[4483, 4537, 1070524]
20080	[]
20081	[4537, 95987, 1070524]
20082	[4537, 106546, 1070524]
20083	[4537, 4538, 95987, 106546, 522484, 529295]
20084	[4537, 648819, 1229821]
20085	[4483, 4537, 5065]
20086	[4483]
20087	[4537, 4538]
20088	[]
20089	[4537, 4538, 127175, 529295]
20090	[4483]
20091	[4483, 4536, 4537]
20092	[4536, 4537, 1070524]
20093	[4537]
20094	[4537]
20095	[]
20096	[4537, 127175, 529295, 1085065]
20097	[4483, 4537, 4538, 95987]
20098	[4483, 1070524]
20099	[4483, 4537, 106546, 650659]
20100	[4483, 4537, 106546, 650659, 1070524]
20101	[]
20102	[4538, 106546, 1229821]
20103	[4483, 447913, 1070524]
20104	[4457, 4537, 106546, 1070524]
20105	[4538, 106546, 127175, 1229821]
20106	[447913]
20107	[4483, 447913]
20108	[4483, 4537, 127175, 1070524]
20109	[4483]
20110	[4483, 4537]
20111	[4483, 1070524]
20112	[5065]
20113	[4483, 4537, 106546, 127175, 650659]
20114	[4483, 447913, 1180168, 1229821]
20115	[4483, 4537, 4538]
20116	[4537, 127175]
20117	[4537, 447913]
20118	[4483, 4537, 4538]
20119	[]
20120	[4537, 106546]
20121	[522484, 1229817]
20122	[4483, 4537, 95987, 1071165, 1229821]
20123	[]
20124	[4537]
20125	[4537]
20126	[4483, 4538]
20127	[4537, 4538, 5065]
20128	[4483, 5065]
20129	[4483, 4537]
20130	[]
20131	[4483]
20132	[4538]
20133	[4538]
20134	[]
20135	[4537]
20136	[4537, 4538, 1070524]
20137	[4537]
20138	[447913]
20139	[4537]
20140	[447913]
